ID,Title,Release Date,Popularity,Poster URL,Backdrop URL,Overview,Genres,Actors,Trailers
52,"42nd Street",1933-03-11,10.293,https://image.tmdb.org/t/p/w500/q4UEd8BL74zVsOOaJkKVMLMmdTg.jpg,https://image.tmdb.org/t/p/w500/5a5lJCew2hGBcd6abdMkomr9mos.jpg,"A producer puts on what may be his last Broadway show, and at the last moment a chorus girl has to replace the star.","Comedy;Drama;Romance","Warner Baxter;Bebe Daniels;George Brent;Ruby Keeler;Guy Kibbee",https://www.youtube.com/watch?v=f2OaJv0NBB8
53,"King Kong",1933-03-15,27.696,https://image.tmdb.org/t/p/w500/lHlnxKL5GbgRibyRFI7n1Ey850i.jpg,https://image.tmdb.org/t/p/w500/7hDdW3C17pi4MdSeYXs8bwIVA78.jpg,"Adventurous filmmaker Carl Denham sets out to produce a motion picture unlike anything the world has seen before. Alongside his leading lady Ann Darrow and his first mate Jack Driscoll, they arrive on an island and discover a legendary creature said to be neither beast nor man. Denham captures the monster to be displayed on Broadway as King Kong, the eighth wonder of the world.","Adventure;Fantasy;Horror","Robert Armstrong;Fay Wray;Bruce Cabot;Frank Reicher;Victor Wong",https://www.youtube.com/watch?v=vWUL5m6c0YM
54,"Gold Diggers of 1933",1933-05-27,11.027,https://image.tmdb.org/t/p/w500/sXsUJsW9fcVT15hfBu9LyU22qmG.jpg,https://image.tmdb.org/t/p/w500/z2d5PkgcccJkjtFwgfjCOaHIktI.jpg,"During the Great Depression, all Broadway shows are closed down. A group of desperate unemployed showgirls find hope when a wealthy songwriter invests in a musical starring them, against the wishes of his high society brother. Thus start Carol, Trixie and Polly's schemes to bilk his money and keep the show going.","Comedy;Drama","Warren William;Joan Blondell;Aline MacMahon;Ruby Keeler;Dick Powell",https://www.youtube.com/watch?v=n7LcBOOqgZo
55,"Baby Face",1933-07-13,54.919,https://image.tmdb.org/t/p/w500/ul4BLZAXepOQRwUtORmvEpZ4KW4.jpg,https://image.tmdb.org/t/p/w500/ykA6EZ1sONECr1z7a5j7BEzdwYy.jpg,"A young woman uses her body and her sexuality to help her climb the social ladder, but soon begins to wonder if her new status will ever bring her happiness.","Drama","Barbara Stanwyck;George Brent;Donald Cook;Alphonse Ethier;Henry Kolker",https://www.youtube.com/watch?v=8uI4eij-K0Q
56,"The Invisible Man",1933-11-03,18.868,https://image.tmdb.org/t/p/w500/a8WoUk92OLHnU5sODmdGaOi5iaH.jpg,https://image.tmdb.org/t/p/w500/qLgG1VEnUydEsclNPkjxzKdnZy8.jpg,"Working in Dr. Cranley's laboratory, scientist Jack Griffin was always given the latitude to conduct some of his own experiments. His sudden departure, however, has Cranley's daughter Flora worried about him. Griffin has taken a room at the nearby Lion's Head Inn, hoping to reverse an experiment he conducted on himself that made him invisible. But the experimental drug has also warped his mind, making him aggressive and dangerous. He's prepared to do whatever it takes to restore his appearance.","Horror;Science Fiction","Claude Rains;Gloria Stuart;William Harrigan;Henry Travers;Una O'Connor",https://www.youtube.com/watch?v=C4rEv7ArYwg
57,"Duck Soup",1933-11-12,12.862,https://image.tmdb.org/t/p/w500/31t63plEGKHhYuuCpC9bFWO9SBS.jpg,https://image.tmdb.org/t/p/w500/dLE6mHjABhAcT6iQCM5CiJmyIts.jpg,"Rufus T. Firefly is named president/dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of wealthy Mrs. Teasdale.","Comedy;War","Groucho Marx;Harpo Marx;Chico Marx;Zeppo Marx;Margaret Dumont",https://www.youtube.com/watch?v=MSMTkUYyKYU
58,"Little Women",1933-11-24,11.23,https://image.tmdb.org/t/p/w500/6jbBsk4uDuSkO2Uxv5YxoPNmVVj.jpg,https://image.tmdb.org/t/p/w500/vDaoVHc9Y2aKnpi5BBkpPGWbWfM.jpg,"Little Women is a coming-of-age drama tracing the lives of four sisters: Meg, Jo, Beth and Amy. During the American Civil War, the girls father is away serving as a minister to the troops. The family, headed by their beloved Marmee, must struggle to make ends meet, with the help of their kind and wealthy neighbor, Mr. Laurence, and his high spirited grandson Laurie.","Drama;Family","Katharine Hepburn;Joan Bennett;Paul Lukas;Edna May Oliver;Jean Parker",https://www.youtube.com/watch?v=LQLLijJevd8
59,"Alice in Wonderland",1933-12-18,10.433,https://image.tmdb.org/t/p/w500/k4hlsqfhEtTrEtiDE647qxTR6PI.jpg,https://image.tmdb.org/t/p/w500/g1LcYjBXzjqNrGXYTRll1jNRTfb.jpg,"In Victorian England, a bored young girl dreams that she has entered a fantasy world called Wonderland, populated by even more fantastic characters.","Family;Fantasy;Comedy","Charlotte Henry;Richard Arlen;Roscoe Ates;William Austin;Gary Cooper",https://www.youtube.com/watch?v=-iaZZx-ldvU
60,"The Son of Kong",1933-12-22,11.082,https://image.tmdb.org/t/p/w500/eJ2Qe3tesoKUtWNJRDpHKz1xCJc.jpg,https://image.tmdb.org/t/p/w500/r8Ao60h2qk7R95QoTcV4ClyUfB0.jpg,"Beleaguered adventurer Carl Denham returns to the island where he found King Kong.","Adventure;Action;Horror","Robert Armstrong;Helen Mack;Frank Reicher;John Marston;Victor Wong",https://www.youtube.com/watch?v=ZORAQa93iyQ
61,"Queen Christina",1933-12-26,14.301,https://image.tmdb.org/t/p/w500/lGGYwoBp21CzF7cMzNPcOr6i6iw.jpg,https://image.tmdb.org/t/p/w500/e6YpCECKNPMBonp425jmHgd6D44.jpg,"The popular monarch, Queen Christina of Sweden, must choose between love and loyalty to her nation when she unexpectedly falls for a Spanish envoy.","Romance;History;Drama","Greta Garbo;John Gilbert;Ian Keith;Lewis Stone;Elizabeth Young",https://www.youtube.com/watch?v=icS3e2IFxBk
62,"Sons of the Desert",1933-12-29,13.884,https://image.tmdb.org/t/p/w500/4ojrxP6qiyDOQ5jHQlh7Yn59wJt.jpg,https://image.tmdb.org/t/p/w500/aX476hnJ3qbDs6nwWgcUeBACGlL.jpg,"Ollie and Stan deceive their wives into thinking they are taking a medically necessary cruise when they are really going to a lodge convention.","Comedy","Stan Laurel;Oliver Hardy;Mae Busch;Dorothy Christy;Charley Chase",https://www.youtube.com/watch?v=jXf_GgrLGAM
63,"It Happened One Night",1934-02-22,12.974,https://image.tmdb.org/t/p/w500/2PNUGWAflH6UUumas0POMmokHlc.jpg,https://image.tmdb.org/t/p/w500/d0TMHWQxsqczrQ7CKyCVqfEbNRd.jpg,"A rogue reporter trailing a runaway heiress for a big story joins her on a bus heading from Florida to New York and they end up stuck with each other when the bus leaves them behind at one of the stops along the way.","Comedy;Romance","Clark Gable;Claudette Colbert;Walter Connolly;Roscoe Karns;Jameson Thomas",https://www.youtube.com/watch?v=FUAxNS_31So
64,"Tarzan and His Mate",1934-04-20,12.917,https://image.tmdb.org/t/p/w500/cnLZv1qhaJtzqP8q9ofkSnjoAIn.jpg,https://image.tmdb.org/t/p/w500/neVii6I4Yc1d8VmfnCpu9bkc8PM.jpg,"Harry Holt returns to Africa with his friend Martin Arlington to head up a large ivory expedition.","Action;Adventure","Johnny Weissmüller;Maureen O'Sullivan;Neil Hamilton;Paul Cavanagh;Forrester Harvey",https://www.youtube.com/watch?v=DzfmnGMlzFA
65,"The Black Cat",1934-05-07,16.002,https://image.tmdb.org/t/p/w500/QTH3dkeDGTBRBmsY0A7STpsNN4.jpg,https://image.tmdb.org/t/p/w500/mixXbH4zDo2cGx5WZGwV5mxkDA0.jpg,"After a road accident in Hungary, the American honeymooners Joan and Peter and the enigmatic Dr. Werdegast find refuge in the house of the famed architect Hjalmar Poelzig, who shares a dark past with the doctor.","Horror","Boris Karloff;Bela Lugosi;David Manners;Julie Bishop;Egon Brecher",https://www.youtube.com/watch?v=D1yyr5UfVWE
66,"The Thin Man",1934-05-25,13.131,https://image.tmdb.org/t/p/w500/6cL89ok9t8xEKboOjOVga2W66jj.jpg,https://image.tmdb.org/t/p/w500/dSXAPWQiGRR7L6utshQIff9niUQ.jpg,"A husband and wife detective team takes on the search for a missing inventor and almost get killed for their efforts.","Comedy;Mystery;Crime","William Powell;Myrna Loy;Maureen O'Sullivan;Nat Pendleton;Minna Gombell",https://www.youtube.com/watch?v=F2vlPkv0tQU
67,"The Gay Divorcee",1934-10-12,15.445,https://image.tmdb.org/t/p/w500/rfPQfRTsl3RKcf77OllAGgVB7ED.jpg,https://image.tmdb.org/t/p/w500/h5FknBwnx6fRaiCkHv4idjw6stu.jpg,"Seeking a divorce from her absentee husband, Mimi Glossop travels to an English seaside resort. There she falls in love with dancer Guy Holden, whom she later mistakes for the corespondent her lawyer hired.","Comedy;Romance","Fred Astaire;Ginger Rogers;Alice Brady;Edward Everett Horton;Erik Rhodes",https://www.youtube.com/watch?v=g2y-2pjq4Bk
68,"The Man Who Knew Too Much",1934-12-01,15.845,https://image.tmdb.org/t/p/w500/cUOHl4PaAEs1e74mO5AUMgis3xT.jpg,https://image.tmdb.org/t/p/w500/tHl3s4uIB3N1AuVRxVid94YTFZE.jpg,"While vacationing in St. Moritz, a British couple receive a clue to an imminent assassination attempt, only to learn that their daughter has been kidnapped to keep them quiet.","Thriller;Mystery","Leslie Banks;Edna Best;Peter Lorre;Frank Vosper;Hugh Wakefield",https://www.youtube.com/watch?v=hxrGvtF-SjE
69,"Babes in Toyland",1934-12-14,12.272,https://image.tmdb.org/t/p/w500/iN8B54ymwiLJmnbz5iluqbsit1e.jpg,https://image.tmdb.org/t/p/w500/ba8MIR0o5xp2Vs442Pq1RLA4AYP.jpg,"Ollie Dee and Stannie Dum try to borrow money from their employer, the toymaker, to pay off the mortgage on Mother Peep's shoe and keep it and Little Bo Peep from the clutches of the evil Barnaby. When that fails, they trick Barnaby, enraging him.","Fantasy;Comedy;Family","Stan Laurel;Oliver Hardy;Henry Brandon;Charlotte Henry;Felix Knight",https://www.youtube.com/watch?v=EklOlx9POlo
70,"David Copperfield",1935-01-18,10.908,https://image.tmdb.org/t/p/w500/4MtgfnOvnUioz04Yp4Km4JGUOCQ.jpg,https://image.tmdb.org/t/p/w500/dF4bK5tMVo1AeyPBOHGElECFsYu.jpg,"Charles Dickens' timeless tale of an ordinary young man who lives an extraordinary life, filled with people who help and hinder him.","Drama;Romance;Adventure","Freddie Bartholomew;Frank Lawton;Edna May Oliver;Jessie Ralph;Madge Evans",https://www.youtube.com/watch?v=iE8GRptlSt4
71,"Bride of Frankenstein",1935-04-20,22.801,https://image.tmdb.org/t/p/w500/5241zUwe7rC17MNc2QpCBKKdp1N.jpg,https://image.tmdb.org/t/p/w500/haPU3dCyYUTRN34ceyJrX4DAjZq.jpg,"Dr. Frankenstein and his monster both turn out to be alive, not killed as previously believed. Dr. Frankenstein wants to get out of the evil experiment business, but when a mad scientist, Dr. Pretorius, kidnaps his wife, Dr. Frankenstein agrees to help him create a new creature.","Horror;Science Fiction","Boris Karloff;Ernest Thesiger;Colin Clive;O. P. Heggie;Una O'Connor",https://www.youtube.com/watch?v=gJoE3AIHTjU
72,"Mark of the Vampire",1935-04-26,11.542,https://image.tmdb.org/t/p/w500/A6JN2kIEYwXEHHmqEa86aMKDJj8.jpg,https://image.tmdb.org/t/p/w500/m6JQYoijoaLnEjdC6LcdQOxnOsg.jpg,"Sir Borotyn, a prominent Prague resident, is discovered murdered in his home, with all indications pointing to a vampire assault. The victim's friend, Baron Otto, and the physician who analyzes the body are certain that the vampire is the mysterious Count Mora, or perhaps his daughter, but receive little help from the law. Professor Zelen, an expert in the occult, is called in to assist with the investigation.","Mystery;Horror","Lionel Barrymore;Elizabeth Allan;Bela Lugosi;Lionel Atwill;Jean Hersholt",https://www.youtube.com/watch?v=eyvOdKm0eDo
73,"'G' Men",1935-05-04,10.197,https://image.tmdb.org/t/p/w500/6jY4xH5SDNrRIxlYoXskXniO2Zl.jpg,https://image.tmdb.org/t/p/w500/zqPuqXz3XTtcbBxIKs0w0ojACCX.jpg,"James “Brick” Davis, a struggling attorney, owes his education to a mobster, but always has refused to get involved with the underworld. When a friend of his is gunned down by a notorious criminal, Brick decides to abandon the exercise of the law and join the Department of Justice to capture the murderer.","Action;Crime;Drama","James Cagney;Margaret Lindsay;Ann Dvorak;Robert Armstrong;Barton MacLane",https://www.youtube.com/watch?v=HTriMepUbJ4
74,"Werewolf of London",1935-05-13,10.976,https://image.tmdb.org/t/p/w500/78kD3Fpvgd8qubKMbhS5dKofjR8.jpg,https://image.tmdb.org/t/p/w500/mE2TnC4VC5Ilv7dHsZkVfGQy9CA.jpg,"A strange animal attack turns a botanist into a bloodthirsty monster.","Horror;Fantasy","Henry Hull;Warner Oland;Valerie Hobson;Lester Matthews;Lawrence Grant",https://www.youtube.com/watch?v=swDiECXLX8o
75,"The 39 Steps",1935-06-06,10.274,https://image.tmdb.org/t/p/w500/paI9Tmqm2cZG6xy4Tnjw3Ydjuw5.jpg,https://image.tmdb.org/t/p/w500/aCUka2PmLUIUINsiTNzOIqjS3sW.jpg,"Richard Hanney has a rude awakening when a glamorous female spy falls into his bed - with a knife in her back. Having a bit of trouble explaining it all to Scotland Yard, he heads for the hills of Scotland to try to clear his name by locating the spy ring known as The 39 Steps.","Mystery;Thriller","Robert Donat;Madeleine Carroll;Lucie Mannheim;Godfrey Tearle;Peggy Ashcroft",https://www.youtube.com/watch?v=EjPwRiJ1Yxw
76,"Mad Love",1935-07-12,11.653,https://image.tmdb.org/t/p/w500/lDD8pKd6jSrFLV3RvE0eDGGGxR0.jpg,https://image.tmdb.org/t/p/w500/pz3Wt5GfgCxYH4YozGESr88ZNQl.jpg,"An insane surgeon's obsession with an actress leads him to replace her wounded pianist husband's hands with the hands of a knife murderer--hands which still have the urge to throw knives.","Horror;Romance","Peter Lorre;Frances Drake;Colin Clive;Ted Healy;Sara Haden",https://www.youtube.com/watch?v=0CNHpy7EP1c
77,"Call of the Wild",1935-08-09,11.969,https://image.tmdb.org/t/p/w500/yhlz8WV0BhlgkPVy4AAceFmlpAX.jpg,https://image.tmdb.org/t/p/w500/A0a0YbEmjRnFHwZuzTISRaEDqjl.jpg,"Jack Thornton has trouble winning enough at cards for the stake he needs to get to the Alaska gold fields. His luck changes when he pays $250 for Buck, a sled dog that is part wolf to keep him from being shot by an arrogant Englishman also headed for the Yukon. En route to the Yukon with Shorty Houlihan -- who spent time in jail for opening someone else's letter with a map of where gold is to be found -- Jack rescues a woman whose husband was the addressee of that letter. Buck helps Jack win a $1,000 bet to get the supplies he needs. And when Jack and Claire Blake pet Buck one night, fingers touch.","Adventure;Drama;Romance;Western","Clark Gable;Loretta Young;Jack Oakie;Reginald Owen;Frank Conroy",https://www.youtube.com/watch?v=HeZTA4jYjmQ
78,"Top Hat",1935-08-29,13.931,https://image.tmdb.org/t/p/w500/qoPBiN6PBs2NsP7BNOJGCnmwruG.jpg,https://image.tmdb.org/t/p/w500/tnPgH5j3rPRajvF1iUqLH9WgWqz.jpg,"Showman Jerry Travers is working for producer Horace Hardwick in London. Jerry demonstrates his new dance steps late one night in Horace's hotel room, much to the annoyance of sleeping Dale Tremont below. She goes upstairs to complain and the two are immediately attracted to each other. Complications arise when Dale mistakes Jerry for Horace.","Comedy;Music;Romance","Fred Astaire;Ginger Rogers;Edward Everett Horton;Erik Rhodes;Eric Blore",https://www.youtube.com/watch?v=FZUwE1n5zsE
79,"Anna Karenina",1935-08-30,11.426,https://image.tmdb.org/t/p/w500/39bSsAvMGOgN8I5lt2rOQgAXsj7.jpg,https://image.tmdb.org/t/p/w500/3T8piadXjpmUf37D3XtjmHzhpGq.jpg,"In 19th century Russia a woman in a respectable marriage to a senior statesman must grapple with her love for a dashing soldier.","History;Drama;Romance","Greta Garbo;Fredric March;Freddie Bartholomew;Maureen O'Sullivan;May Robson",https://www.youtube.com/watch?v=KwYS7BYIIag
80,"A Night at the Opera",1935-11-15,12.49,https://image.tmdb.org/t/p/w500/A4YDGfJwaG7aMxDVrVJsOHJ7ufK.jpg,https://image.tmdb.org/t/p/w500/3Ks9mqYpReb69av3RaHFJq4yhZ9.jpg,"The Marx Brothers take on high society and the opera world to bring two lovers together. A sly business manager and two wacky friends of two opera singers help them achieve success while humiliating their stuffy and snobbish enemies.","Comedy;Music","Groucho Marx;Chico Marx;Harpo Marx;Kitty Carlisle;Allan Jones",https://www.youtube.com/watch?v=UY9C9MpoIn4
81,"Mutiny on the Bounty",1935-11-22,12.849,https://image.tmdb.org/t/p/w500/GD98ozz6F6tSu8BWGulpseEKhv.jpg,https://image.tmdb.org/t/p/w500/806U8drrogLJjU6GRse1QOvD67T.jpg,"Fletcher Christian successfully leads a revolt against the ruthless Captain Bligh on the HMS Bounty. However, Bligh returns one year later, hell bent on revenge.","Adventure;Drama;History","Charles Laughton;Clark Gable;Franchot Tone;Herbert Mundin;Eddie Quillan",https://www.youtube.com/watch?v=fi2YzRJwe2c
82,"A Tale of Two Cities",1935-12-25,10.188,https://image.tmdb.org/t/p/w500/w96kBV97DplsI1YKnhoBcFG2vL1.jpg,https://image.tmdb.org/t/p/w500/rvUITyIhqSxFDhg3SE5J1yiwgrn.jpg,"The exciting story of Dr. Manette, who escapes the horrors of the infamous Bastille prison in Paris. The action switches between London and Paris on the eve of the revolution where we witness 'the best of times and the worst of times' - love, hope, the uncaring French Aristocrats and the terror of a revolutionary citizen's army intent on exacting revenge.","History;Drama;Romance;Adventure","Ronald Colman;Elizabeth Allan;Edna May Oliver;Reginald Owen;Basil Rathbone",https://www.youtube.com/watch?v=gdCZ6FLMYuY
83,"Captain Blood",1935-12-26,10.994,https://image.tmdb.org/t/p/w500/Ae0ltppMl66pAH1odgDU1C4H1iq.jpg,https://image.tmdb.org/t/p/w500/liv4C6089TmYVJUZ9ntXKugQMkd.jpg,"Dr. Peter Blood, unjustly convicted of treason and exiled from England, becomes a notorious pirate.","Adventure;Action;History;Romance","Errol Flynn;Olivia de Havilland;Lionel Atwill;Basil Rathbone;Ross Alexander",https://www.youtube.com/watch?v=OCNSulj_B2M
84,"Modern Times",1936-02-05,26.886,https://image.tmdb.org/t/p/w500/uEMekS25hwXrCJOZZ3NKMGcAFJo.jpg,https://image.tmdb.org/t/p/w500/kSlO1pHpwQfPQdgVPr7dJiJNtJ8.jpg,"A bumbling tramp desires to build a home with a young woman, yet is thwarted time and time again by his lack of experience and habit of being in the wrong place at the wrong time..","Comedy;Drama;Romance","Charlie Chaplin;Paulette Goddard;Henry Bergman;Tiny Sandford;Chester Conklin",https://www.youtube.com/watch?v=NNznUyDmSFc
85,"The Prisoner of Shark Island",1936-02-28,11.364,https://image.tmdb.org/t/p/w500/sRwHEfjPmRhK9rbqV3XNThERKCX.jpg,https://image.tmdb.org/t/p/w500/pfnMwQ7yD5s6N2s3WtprdFa8nYr.jpg,"After healing the leg of the murderer John Wilkes Booth, responsible for the assassination of President Abraham Lincoln, perpetrated on April 14, 1865, during a performance at Ford's Theatre in Washington; Dr. Samuel A. Mudd, considered part of the atrocious conspiracy, is sentenced to life imprisonment and sent to the sinister Shark Island Prison.","Drama;History","Warner Baxter;Gloria Stuart;Claude Gillingwater;Arthur Byron;O. P. Heggie",https://www.youtube.com/watch?v=_rTOpZMm5Rc
